Date,day_of_week,is_weekend,festival,aqi,temperature_c,accident_count,patient_count,bed_count,advisory,most_required_med_category,staff_required_total,staff_required_details,Antibiotic,Analgesic,Antipyretic,Respiratory,Cardiovascular,Diabetes,Gastrointestinal,Anti-allergic,ORS,PPE
2020-04-18,5,1,None,124,30,22,289,286,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",65,77,36,33,14,14,15,5,13,231
2020-04-19,6,1,None,153,30,22,284,305,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",76,68,22,33,6,9,17,6,16,243
2020-04-20,0,0,None,110,31,14,287,307,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",70,79,28,28,11,16,10,8,20,212
2020-04-21,1,0,None,111,29,29,294,312,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",70,85,38,44,6,10,20,7,13,220
2020-04-22,2,0,None,128,29,20,204,282,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",58,63,26,14,9,9,16,4,8,167
2020-04-23,3,0,None,193,30,17,210,244,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",40,59,27,20,2,7,18,2,13,195
2020-04-24,4,0,None,198,29,20,290,253,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",50,72,27,36,9,9,11,7,18,259
2020-04-25,5,1,None,141,29,27,233,264,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",45,74,19,24,9,9,10,3,14,213
2020-04-26,6,1,None,134,28,17,245,272,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",46,64,23,23,8,12,14,2,8,228
2020-04-27,0,0,None,186,29,19,284,263,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",59,79,28,26,8,13,18,3,15,216
2020-04-28,1,0,None,139,29,23,250,272,Normal,PPE,55,"{""nurses"":32,""doctors"":13,""support"":10}",76,83,41,32,10,15,13,4,16,217
2020-04-29,2,0,None,150,30,17,229,275,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",51,55,33,32,8,14,16,5,13,179
2020-04-30,3,0,None,173,30,22,310,287,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",62,78,48,34,11,23,15,9,22,246
2020-05-01,4,0,None,155,30,23,284,299,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",55,81,29,35,10,9,14,4,5,236
2020-05-02,5,1,None,167,30,24,237,293,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",64,75,34,27,10,9,13,6,11,213
2020-05-03,6,1,None,183,30,14,203,251,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",28,61,19,21,8,9,16,5,9,184
2020-05-04,0,0,None,92,29,19,236,237,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",46,69,33,19,5,9,10,2,8,186
2020-05-05,1,0,None,114,30,20,213,227,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",47,69,26,21,4,9,12,2,5,182
2020-05-06,2,0,None,89,30,24,173,223,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",52,79,22,11,5,2,15,1,12,149
2020-05-07,3,0,None,91,29,16,238,220,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",50,62,30,22,2,8,11,6,12,205
2020-05-08,4,0,None,120,30,17,227,228,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",35,51,34,16,6,8,13,5,8,200
2020-05-09,5,1,None,68,30,20,155,225,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",45,37,22,17,3,10,13,1,11,151
2020-05-10,6,1,None,139,30,23,168,200,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",46,55,17,12,2,6,21,5,6,129
2020-05-11,0,0,None,105,30,16,197,179,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",33,51,22,19,9,7,9,1,14,163
2020-05-12,1,0,None,155,29,21,245,224,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",66,61,24,27,8,9,15,4,11,207
2020-05-13,2,0,None,104,30,17,185,220,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",45,46,28,16,3,7,11,3,13,158
2020-05-14,3,0,None,109,30,22,220,237,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",50,64,28,23,4,11,13,2,14,196
2020-05-15,4,0,None,186,30,10,231,229,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",56,50,30,26,6,6,11,8,14,180
2020-05-16,5,1,None,137,30,27,207,240,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",51,64,23,24,8,6,13,6,11,164
2020-05-17,6,1,None,86,30,19,151,211,Normal,PPE,36,"{""nurses"":19,""doctors"":8,""support"":9}",44,43,21,15,7,8,7,6,7,152
2020-05-18,0,0,None,89,30,25,243,214,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",62,74,25,31,8,12,12,4,12,176
2020-05-19,1,0,None,139,30,19,270,238,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",61,61,23,24,2,9,18,3,12,228
2020-05-20,2,0,None,124,30,13,186,255,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",30,58,19,22,7,9,20,2,12,170
2020-05-21,3,0,None,123,30,22,215,239,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",42,52,15,19,3,10,13,6,10,189
2020-05-22,4,0,None,191,30,30,189,202,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",51,75,24,21,3,8,8,6,11,152
2020-05-23,5,1,None,114,30,26,182,216,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",41,49,23,22,4,6,10,8,6,169
2020-05-24,6,1,None,107,30,33,173,201,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",48,59,18,24,3,9,7,2,6,158
2020-05-25,0,0,None,30,30,16,199,204,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",36,63,21,24,1,10,13,4,8,188
2020-05-26,1,0,None,122,30,24,217,204,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",49,52,31,18,5,15,11,2,8,200
2020-05-27,2,0,None,145,30,16,262,234,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",56,57,35,28,5,12,6,0,15,204
2020-05-28,3,0,None,126,30,16,184,235,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",47,52,23,18,6,9,12,3,9,180
2020-05-29,4,0,None,170,31,14,221,235,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",44,69,36,20,10,8,12,3,9,186
2020-05-30,5,1,None,186,30,24,194,206,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",52,65,22,26,6,11,10,1,9,200
2020-05-31,6,1,None,161,31,29,191,213,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",50,58,20,21,8,15,12,6,15,142
2020-06-01,0,0,None,85,29,13,205,216,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",43,61,18,23,9,10,6,5,17,172
2020-06-02,1,0,None,74,28,18,142,186,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",38,49,16,17,0,5,7,4,1,120
2020-06-03,2,0,None,60,27,20,249,211,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,55,"{""nurses"":32,""doctors"":13,""support"":10}",40,65,41,25,0,9,17,3,11,193
2020-06-04,3,0,None,113,28,32,223,219,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",54,69,31,13,7,12,18,11,7,219
2020-06-05,4,0,None,123,28,14,208,245,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",38,53,32,25,8,6,12,4,11,179
2020-06-06,5,1,None,107,27,15,155,203,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",38,53,20,11,7,3,10,4,8,149
2020-06-07,6,1,None,136,27,20,183,196,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",41,60,23,21,5,7,13,2,13,153
2020-06-08,0,0,None,91,27,25,192,194,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",41,55,20,21,6,8,12,5,11,155
2020-06-09,1,0,None,97,28,24,160,198,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",47,44,17,15,4,5,10,4,10,136
2020-06-10,2,0,None,65,28,11,127,171,Normal,PPE,31,"{""nurses"":16,""doctors"":7,""support"":8}",27,39,12,13,2,7,5,3,12,111
2020-06-11,3,0,None,40,28,23,160,167,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",36,45,12,18,6,3,8,1,6,157
2020-06-12,4,0,None,96,28,32,162,153,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",44,58,13,15,4,3,9,2,9,137
2020-06-13,5,1,None,71,27,17,201,183,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",45,48,27,16,8,10,14,3,14,148
2020-06-14,6,1,None,106,28,23,181,188,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",43,50,26,15,2,8,16,3,8,157
2020-06-15,0,0,None,124,28,18,147,186,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",32,35,20,13,3,6,12,3,7,124
2020-06-16,1,0,None,52,27,28,235,202,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",49,81,32,26,7,7,12,5,14,187
2020-06-17,2,0,None,87,27,23,198,199,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",52,64,27,14,5,11,12,5,7,149
2020-06-18,3,0,None,152,27,20,207,227,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",40,69,29,30,6,13,11,4,14,155
2020-06-19,4,0,None,90,28,12,211,216,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",39,52,24,28,3,8,14,1,10,179
2020-06-20,5,1,None,131,28,23,192,215,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",49,50,31,18,6,10,14,6,14,186
2020-06-21,6,1,None,82,27,28,179,203,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",36,66,21,20,4,5,7,3,9,151
2020-06-22,0,0,None,103,27,19,203,204,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",28,62,28,20,3,10,6,2,11,161
2020-06-23,1,0,None,70,27,24,188,195,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",44,64,26,20,2,13,12,0,10,144
2020-06-24,2,0,None,84,28,16,141,186,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",30,49,24,12,3,3,9,1,7,122
2020-06-25,3,0,None,104,28,21,188,186,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",55,47,27,19,4,7,14,2,6,162
2020-06-26,4,0,None,89,28,28,139,168,Normal,PPE,33,"{""nurses"":18,""doctors"":7,""support"":8}",35,55,9,12,4,5,10,2,5,128
2020-06-27,5,1,None,108,28,19,194,188,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",45,51,30,23,7,7,10,3,10,158
2020-06-28,6,1,None,97,28,21,207,189,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",51,48,32,25,9,8,12,4,9,187
2020-06-29,0,0,None,82,27,14,148,194,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",41,39,24,13,5,6,4,2,12,118
2020-06-30,1,0,None,84,27,24,160,191,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",35,47,16,9,3,6,9,4,9,164
2020-07-01,2,0,None,71,27,21,192,181,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",65,62,24,24,9,4,13,2,6,162
2020-07-02,3,0,None,113,27,21,133,168,Normal,PPE,32,"{""nurses"":17,""doctors"":7,""support"":8}",36,43,15,15,2,5,8,1,5,110
2020-07-03,4,0,None,111,27,13,149,172,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",23,39,27,11,5,4,8,4,6,138
2020-07-04,5,1,None,110,27,32,227,186,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",63,73,28,24,2,12,10,4,15,204
2020-07-05,6,1,None,43,27,22,178,189,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",41,54,24,22,5,6,11,4,10,158
2020-07-06,0,0,None,50,28,27,175,212,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",50,65,19,21,7,10,14,5,8,157
2020-07-07,1,0,None,135,27,20,179,192,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",53,59,20,21,5,8,4,6,7,139
2020-07-08,2,0,None,100,27,18,110,165,Normal,PPE,28,"{""nurses"":14,""doctors"":6,""support"":8}",23,39,16,9,1,2,9,0,4,93
2020-07-09,3,0,None,95,27,18,192,173,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",46,59,22,23,4,6,11,6,9,178
2020-07-10,4,0,None,125,27,15,112,143,Normal,PPE,28,"{""nurses"":14,""doctors"":6,""support"":8}",33,38,16,9,4,5,6,3,7,92
2020-07-11,5,1,None,99,27,21,196,172,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",43,58,20,22,4,13,14,6,12,174
2020-07-12,6,1,None,75,27,22,175,176,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",43,52,26,17,3,5,11,6,5,149
2020-07-13,0,0,None,57,27,16,192,199,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",41,41,26,19,6,6,14,8,5,169
2020-07-14,1,0,None,55,27,23,122,178,Normal,PPE,31,"{""nurses"":16,""doctors"":7,""support"":8}",43,31,14,9,2,6,6,1,6,109
2020-07-15,2,0,None,69,26,18,194,174,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",36,51,27,16,7,9,8,2,8,177
2020-07-16,3,0,None,103,26,18,123,156,Normal,PPE,31,"{""nurses"":16,""doctors"":7,""support"":8}",26,32,15,19,4,6,7,5,9,106
2020-07-17,4,0,None,132,27,21,200,189,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",49,40,26,16,3,7,9,8,9,188
2020-07-18,5,1,None,65,27,25,148,165,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",47,47,23,14,1,8,9,2,5,107
2020-07-19,6,1,None,132,27,33,195,192,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",46,67,25,20,4,8,11,3,6,187
2020-07-20,0,0,None,44,27,17,128,173,Normal,PPE,31,"{""nurses"":16,""doctors"":7,""support"":8}",34,43,25,9,3,3,7,0,7,105
2020-07-21,1,0,None,97,27,20,164,170,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",23,53,20,16,1,7,8,3,4,142
2020-07-22,2,0,None,84,28,25,169,165,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",36,46,16,22,5,5,11,5,10,126
2020-07-23,3,0,None,143,28,28,187,181,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",38,68,24,24,5,6,6,3,12,172
2020-07-24,4,0,None,102,27,17,183,194,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",54,51,27,18,3,9,9,5,9,181
2020-07-25,5,1,None,56,27,20,148,181,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",44,34,15,14,5,3,10,0,5,139
2020-07-26,6,1,None,113,27,25,150,166,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",35,53,21,12,2,9,9,5,15,155
2020-07-27,0,0,None,110,27,18,194,178,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",47,52,22,23,7,6,9,4,10,163
2020-07-28,1,0,None,115,27,18,160,172,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",28,53,16,28,6,5,14,3,14,133
2020-07-29,2,0,None,79,27,15,145,171,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",30,37,9,13,2,5,14,3,5,126
2020-07-30,3,0,None,122,27,15,157,164,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",43,53,15,21,9,8,6,3,6,142
2020-07-31,4,0,None,78,27,22,162,172,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",39,57,24,22,4,7,11,4,7,141
2020-08-01,5,1,None,49,28,23,201,177,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",54,59,21,20,7,8,16,3,9,194
2020-08-02,6,1,None,94,28,23,171,188,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",35,49,23,15,4,7,8,1,6,141
2020-08-03,0,0,None,49,27,22,155,193,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",39,51,15,12,7,4,11,3,9,131
2020-08-04,1,0,None,136,27,12,135,170,Normal,PPE,32,"{""nurses"":17,""doctors"":7,""support"":8}",24,37,14,9,6,8,11,2,6,135
2020-08-05,2,0,None,38,27,22,141,150,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",34,35,18,6,3,6,9,2,6,120
2020-08-06,3,0,None,73,27,29,153,148,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",41,80,19,20,8,7,10,2,4,138
2020-08-07,4,0,None,133,27,16,199,179,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",35,52,29,22,3,6,8,4,14,172
2020-08-08,5,1,None,97,27,19,228,209,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",62,62,22,19,4,6,10,5,9,176
2020-08-09,6,1,None,88,27,13,182,223,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",35,40,22,28,5,7,8,1,15,156
2020-08-10,0,0,None,62,26,23,155,203,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",37,60,12,14,5,12,9,1,7,151
2020-08-11,1,0,None,62,26,19,159,175,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",47,58,24,16,2,9,12,3,6,155
2020-08-12,2,0,None,46,26,17,198,183,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",49,39,25,19,7,12,11,4,9,187
2020-08-13,3,0,None,92,26,21,155,176,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",33,42,18,13,8,10,5,2,12,124
2020-08-14,4,0,None,81,26,21,159,182,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",29,47,24,23,11,3,8,6,9,153
2020-08-15,5,1,None,114,26,18,224,192,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",54,53,31,20,9,11,8,4,11,175
2020-08-16,6,1,None,136,26,19,198,209,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",48,64,23,24,1,9,15,2,9,168
2020-08-17,0,0,None,98,26,30,170,205,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",43,55,19,18,3,9,15,5,9,149
2020-08-18,1,0,None,100,26,16,188,191,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",45,52,13,23,3,14,12,1,11,149
2020-08-19,2,0,None,125,27,19,162,183,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",39,47,26,17,6,6,8,1,7,154
2020-08-20,3,0,None,105,26,19,151,175,Normal,PPE,36,"{""nurses"":19,""doctors"":8,""support"":9}",45,43,15,16,6,8,9,7,8,121
2020-08-21,4,0,None,59,26,36,221,186,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",70,71,25,27,3,9,10,4,6,196
2020-08-22,5,1,None,84,27,30,162,191,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",48,80,28,13,4,6,7,4,8,147
2020-08-23,6,1,None,41,27,25,234,215,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",50,68,36,18,8,14,9,3,11,200
2020-08-24,0,0,None,131,27,22,179,200,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",36,61,18,11,4,10,9,7,9,173
2020-08-25,1,0,None,97,27,16,180,215,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",45,55,28,20,5,14,9,0,10,143
2020-08-26,2,0,None,69,27,17,173,186,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",38,55,20,13,6,6,10,5,6,141
2020-08-27,3,0,None,68,26,23,185,196,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",53,60,21,27,4,6,8,3,11,187
2020-08-28,4,0,GaneshChaturthi,196,26,55,233,205,High Accident Volume: deploy trauma team; increase analgesic/antibiotics,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",91,106,26,30,6,10,14,7,13,226
2020-08-29,5,1,GaneshChaturthi,231,26,37,236,238,Air Quality Alert: masks recommended; increase respiratory stock,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",74,80,28,31,9,7,18,11,15,228
2020-08-30,6,1,GaneshChaturthi,208,26,66,197,241,Air Quality Alert: masks recommended; increase respiratory stock,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",68,119,31,36,10,7,12,1,5,214
2020-08-31,0,0,GaneshChaturthi,156,26,45,302,258,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,66,"{""nurses"":38,""doctors"":16,""support"":12}",93,126,40,25,8,11,13,5,20,293
2020-09-01,1,0,GaneshChaturthi,179,26,24,260,264,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,57,"{""nurses"":33,""doctors"":13,""support"":11}",84,99,30,30,4,9,12,5,11,251
2020-09-02,2,0,GaneshChaturthi,212,27,37,228,273,Air Quality Alert: masks recommended; increase respiratory stock,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",72,91,24,19,4,6,16,3,10,189
2020-09-03,3,0,GaneshChaturthi,202,28,34,224,253,Air Quality Alert: masks recommended; increase respiratory stock,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",68,91,27,23,11,12,9,3,16,210
2020-09-04,4,0,None,178,28,18,196,223,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",43,56,23,30,6,6,7,4,8,161
2020-09-05,5,1,None,104,28,19,199,220,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",41,59,35,23,7,10,6,2,18,172
2020-09-06,6,1,None,86,28,20,192,216,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",60,63,16,24,6,5,9,2,5,152
2020-09-07,0,0,None,83,28,21,167,200,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",44,55,20,16,4,5,10,6,13,146
2020-09-08,1,0,None,101,27,22,148,178,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",29,48,17,14,3,9,7,4,8,133
2020-09-09,2,0,None,102,28,19,141,163,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",27,42,15,12,4,5,6,3,12,140
2020-09-10,3,0,None,104,28,15,186,170,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",46,59,18,22,6,5,8,3,10,175
2020-09-11,4,0,None,77,27,15,149,164,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",25,36,15,21,6,4,4,3,7,125
2020-09-12,5,1,None,119,27,22,254,202,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",47,65,35,22,6,10,21,3,7,217
2020-09-13,6,1,None,68,27,15,138,185,Normal,PPE,33,"{""nurses"":18,""doctors"":7,""support"":8}",30,53,20,12,2,6,11,2,8,114
2020-09-14,0,0,None,162,27,16,171,195,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",46,41,19,29,4,8,7,4,9,136
2020-09-15,1,0,None,48,27,22,202,178,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",55,48,24,19,8,9,12,4,12,171
2020-09-16,2,0,None,42,27,20,130,184,Normal,PPE,32,"{""nurses"":17,""doctors"":7,""support"":8}",31,48,14,18,2,6,7,2,8,125
2020-09-17,3,0,None,63,27,20,212,188,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",53,71,16,19,8,10,12,2,9,215
2020-09-18,4,0,None,99,27,20,191,193,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",43,65,24,12,11,8,11,5,15,163
2020-09-19,5,1,None,62,27,20,171,211,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",41,60,25,17,8,2,15,4,8,133
2020-09-20,6,1,None,60,27,20,196,199,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",32,60,25,24,4,14,16,3,6,156
2020-09-21,0,0,None,91,28,19,185,197,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",59,49,29,19,10,7,12,1,6,163
2020-09-22,1,0,None,168,27,22,185,196,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",47,62,20,14,4,5,8,1,10,168
2020-09-23,2,0,None,98,26,25,225,206,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",53,81,22,25,9,7,16,5,17,196
2020-09-24,3,0,None,122,27,19,149,202,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",24,45,16,14,4,2,11,3,6,123
2020-09-25,4,0,None,65,27,18,135,187,Normal,PPE,32,"{""nurses"":17,""doctors"":7,""support"":8}",22,44,18,9,4,3,7,2,9,125
2020-09-26,5,1,None,88,27,20,147,150,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",29,40,27,17,6,2,12,1,7,133
2020-09-27,6,1,None,71,26,20,205,167,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",49,63,30,24,4,9,11,3,7,173
2020-09-28,0,0,None,33,27,16,150,176,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",34,60,14,15,3,7,7,3,15,137
2020-09-29,1,0,None,71,27,18,188,192,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",45,59,28,21,7,6,8,5,6,143
2020-09-30,2,0,None,116,27,23,212,200,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",49,71,21,15,8,7,10,3,12,154
2020-10-01,3,0,Navratri,272,27,20,284,243,Air Quality Alert: masks recommended; increase respiratory stock,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",61,63,31,43,7,10,20,4,16,249
2020-10-02,4,0,Navratri,267,28,21,248,270,Air Quality Alert: masks recommended; increase respiratory stock,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",55,78,25,33,6,7,9,3,11,213
2020-10-03,5,1,Navratri,256,27,26,347,308,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,74,"{""nurses"":44,""doctors"":18,""support"":12}",74,87,48,41,16,9,17,8,23,307
